,NKE_date,NKE_neg,NKE_neu,NKE_pos,NKE_compound,UAA_date,UAA_neg,UAA_neu,UAA_pos,UAA_compound,PUM.DE_date,PUM.DE_neg,PUM.DE_neu,PUM.DE_pos,PUM.DE_compound,ADDYY_date,ADDYY_neg,ADDYY_neu,ADDYY_pos,ADDYY_compound,VF_date,VF_neg,VF_neu,VF_pos,VF_compound,ASCCF_date,ASCCF_neg,ASCCF_neu,ASCCF_pos,ASCCF_compound,RBK_date,RBK_neg,RBK_neu,RBK_pos,RBK_compound,SKX_date,SKX_neg,SKX_neu,SKX_pos,SKX_compound,WWW_date,WWW_neg,WWW_neu,WWW_pos,WWW_compound,DECK_date,DECK_neg,DECK_neu,DECK_pos,DECK_compound,ANGL.TA_date,ANGL.TA_neg,ANGL.TA_neu,ANGL.TA_pos,ANGL.TA_compound,ONON_date,ONON_neg,ONON_neu,ONON_pos,ONON_compound,BGI_date,BGI_neg,BGI_neu,BGI_pos,BGI_compound,LULU_date,LULU_neg,LULU_neu,LULU_pos,LULU_compound,ANPDY_date,ANPDY_neg,ANPDY_neu,ANPDY_pos,ANPDY_compound,SHMDF_date,SHMDF_neg,SHMDF_neu,SHMDF_pos,SHMDF_compound,DKS_date,DKS_neg,DKS_neu,DKS_pos,DKS_compound,BGFV_date,BGFV_neg,BGFV_neu,BGFV_pos,BGFV_compound,MODG_date,MODG_neg,MODG_neu,MODG_pos,MODG_compound,FL_date,FL_neg,FL_neu,FL_pos,FL_compound,COLM_date,COLM_neg,COLM_neu,COLM_pos,COLM_compound,HGLD_date,HGLD_neg,HGLD_neu,HGLD_pos,HGLD_compound,PTON_date,PTON_neg,PTON_neu,PTON_pos,PTON_compound,PLNT_date,PLNT_neg,PLNT_neu,PLNT_pos,PLNT_compound,MTN_date,MTN_neg,MTN_neu,MTN_pos,MTN_compound,CHDN_date,CHDN_neg,CHDN_neu,CHDN_pos,CHDN_compound,WWE_date,WWE_neg,WWE_neu,WWE_pos,WWE_compound,MSGE_date,MSGE_neg,MSGE_neu,MSGE_pos,MSGE_compound,RCI_date,RCI_neg,RCI_neu,RCI_pos,RCI_compound,LSXMK_date,LSXMK_neg,LSXMK_neu,LSXMK_pos,LSXMK_compound,DIS_date,DIS_neg,DIS_neu,DIS_pos,DIS_compound,T_date,T_neg,T_neu,T_pos,T_compound,CMCSA_date,CMCSA_neg,CMCSA_neu,CMCSA_pos,CMCSA_compound,PEP_date,PEP_neg,PEP_neu,PEP_pos,PEP_compound,EA_date,EA_neg,EA_neu,EA_pos,EA_compound
73,2023-05-09,0.0,0.82,0.18,0.296,2023-02-22,0.0,0.606,0.394,0.6369,2023-04-17,0.0,0.809,0.191,0.5106,2023-05-22,0.0,1.0,0.0,0.0,2023-04-18,0.0,0.877,0.123,0.1027,,,,,,2023-05-17,0.0,0.678,0.322,0.5859,2023-05-19,0.0,0.95625,0.04375,0.131675,2022-11-29,0.0,0.844,0.156,0.34,2023-04-28,0.0,0.85875,0.14125,0.26322500000000004,,,,,,2023-05-11,0.0,1.0,0.0,0.0,2021-02-24,0.0,1.0,0.0,0.0,2023-04-12,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-28,0.0,0.899,0.101,0.2553,2022-08-04,0.159,0.841,0.0,-0.1326,2023-05-01,0.0,1.0,0.0,0.0,2023-05-26,0.058199999999999995,0.8054,0.1364,0.07526,2022-12-20,0.0,0.705,0.295,0.5574,,,,,,2023-04-25,0.153,0.847,0.0,-0.4404,2023-03-07,0.0,1.0,0.0,0.0,2023-01-17,0.0,0.886,0.114,0.2023,2023-01-27,0.0,1.0,0.0,0.0,2023-04-14,0.1965,0.586,0.2175,0.09129999999999999,2022-10-12,0.137,0.71,0.153,0.0772,2023-02-13,0.0,0.8799999999999999,0.12,0.19733333333333333,2023-01-05,0.0,1.0,0.0,0.0,2023-05-11,0.0,1.0,0.0,0.0,2023-05-22,0.0,1.0,0.0,0.0,2023-05-21,0.15533333333333335,0.7959999999999999,0.048666666666666664,-0.21230000000000002,2023-06-17,0.215,0.785,0.0,-0.6249,2023-04-06,0.0,1.0,0.0,0.0
74,2023-05-11,0.0,1.0,0.0,0.0,2023-02-23,0.0,1.0,0.0,0.0,2023-04-18,0.0,1.0,0.0,0.0,2023-05-23,0.0,1.0,0.0,0.0,2023-04-19,0.182,0.818,0.0,-0.4404,,,,,,2023-05-19,0.091,0.909,0.0,-0.2202,2023-05-22,0.0,0.843,0.157,0.24695,2022-12-01,0.0,1.0,0.0,0.0,2023-05-01,0.078,0.9219999999999999,0.0,-0.17,,,,,,2023-05-12,0.0,1.0,0.0,0.0,2021-03-12,0.0,0.667,0.333,0.6705,2023-04-15,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-29,0.0,0.804,0.196,0.296,2022-08-06,0.149,0.851,0.0,-0.1027,2023-05-02,0.0,1.0,0.0,0.0,2023-05-27,0.0,1.0,0.0,0.0,2022-12-21,0.0,0.789,0.211,0.34,,,,,,2023-04-26,0.0,1.0,0.0,0.0,2023-03-08,0.0,0.775,0.225,0.4404,2023-01-18,0.0,0.9203333333333333,0.07966666666666666,0.19946666666666668,2023-02-08,0.0,0.741,0.259,0.6369,2023-04-17,0.0,0.714,0.286,0.5574,2022-10-13,0.0,1.0,0.0,0.0,2023-02-15,0.0,1.0,0.0,0.0,2023-01-11,0.0,0.809,0.191,0.3818,2023-05-12,0.0,1.0,0.0,0.0,2023-05-23,0.23,0.665,0.104,-0.3536,2023-05-23,0.0,0.797,0.203,0.4215,2023-06-22,0.043333333333333335,0.8863333333333334,0.07033333333333333,0.0459,2023-04-07,0.0,0.927,0.073,0.128
75,2023-05-19,0.0,0.9390000000000001,0.061,0.10115,2023-02-27,0.10666666666666667,0.8933333333333334,0.0,-0.17020000000000002,2023-04-28,0.0,1.0,0.0,0.0,2023-05-24,0.1,0.9,0.0,-0.1806,2023-04-29,0.0,1.0,0.0,0.0,,,,,,2023-05-22,0.0,0.729,0.271,0.3818,2023-05-23,0.0,1.0,0.0,0.0,2022-12-03,0.0,1.0,0.0,0.0,2023-05-03,0.064,0.8736666666666667,0.062,-0.0086,,,,,,2023-05-14,0.0,1.0,0.0,0.0,2021-06-01,0.0,0.887,0.113,0.1027,2023-04-18,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-05-01,0.0,0.875,0.125,0.11333333333333334,2022-08-10,0.19,0.476,0.333,0.4215,2023-05-03,0.145,0.855,0.0,-0.1779,2023-05-30,0.188,0.598,0.214,0.0772,2022-12-23,0.17,0.83,0.0,-0.5994,,,,,,2023-04-27,0.0,1.0,0.0,0.0,2023-03-09,0.0,1.0,0.0,0.0,2023-01-19,0.0,1.0,0.0,0.0,2023-02-15,0.0,1.0,0.0,0.0,2023-04-18,0.0,0.8180000000000001,0.182,0.36985,2022-10-17,0.0,0.859,0.141,0.4215,2023-02-17,0.0,0.743,0.257,0.4723,2023-01-15,0.0,1.0,0.0,0.0,2023-05-13,0.0,0.78,0.22,0.4767,2023-05-30,0.182,0.682,0.136,-0.1531,2023-05-31,0.0,0.579,0.421,0.6249,2023-06-23,0.0,1.0,0.0,0.0,2023-04-08,0.0,0.612,0.388,0.2263
76,2023-05-22,0.073,0.882,0.045,-0.10115,2023-03-06,0.0,1.0,0.0,0.0,2023-05-04,0.0,0.673,0.327,0.5267,2023-05-31,0.0,1.0,0.0,0.0,2023-05-02,0.0,1.0,0.0,0.0,,,,,,2023-05-24,0.24333333333333332,0.7566666666666667,0.0,-0.4416,2023-05-25,0.0,0.809,0.191,0.3818,2022-12-08,0.0,0.94225,0.05775,0.085,2023-05-04,0.043166666666666666,0.7481666666666666,0.20866666666666667,0.25803333333333334,,,,,,2023-05-15,0.0,0.863,0.137,0.2997,2021-06-15,0.0,0.746,0.254,0.5267,2023-04-23,0.104,0.896,0.0,-0.2144,,,,,,,,,,,2023-05-02,0.11460000000000001,0.8046,0.08080000000000001,-0.032499999999999994,2022-08-12,0.0,1.0,0.0,0.0,2023-05-04,0.0,1.0,0.0,0.0,2023-05-31,0.1025,0.8975,0.0,-0.2787,2022-12-25,0.0,0.588,0.412,0.6369,,,,,,2023-05-03,0.145,0.855,0.0,-0.1779,2023-03-13,0.0,0.69,0.31,0.3818,2023-01-20,0.0,1.0,0.0,0.0,2023-02-16,0.0,1.0,0.0,0.0,2023-04-20,0.0,1.0,0.0,0.0,2022-10-26,0.0,0.781,0.219,0.6808,2023-02-20,0.0,0.82,0.18,0.296,2023-01-18,0.0,0.771,0.229,0.42595,2023-05-16,0.0,0.833,0.167,0.296,2023-05-31,0.0,0.88,0.12,0.128,2023-06-02,0.0,0.739,0.261,0.5574,2023-06-24,0.0,0.804,0.196,0.26025,2023-04-09,0.0,1.0,0.0,0.0
77,2023-05-24,0.0,1.0,0.0,0.0,2023-03-07,0.0,0.795,0.205,0.2023,2023-05-11,0.0,0.806,0.194,0.34,2023-06-02,0.0,0.8845000000000001,0.1155,0.20095,2023-05-05,0.0,1.0,0.0,0.0,,,,,,2023-05-26,0.0,1.0,0.0,0.0,2023-05-26,0.0,0.8366,0.1634,0.31622,2022-12-09,0.0,1.0,0.0,0.0,2023-05-05,0.0,0.9626666666666667,0.037333333333333336,0.07543333333333334,,,,,,2023-05-16,0.04890909090909091,0.9302727272727274,0.02072727272727273,-0.06860000000000001,2021-06-17,0.0,1.0,0.0,0.0,2023-04-24,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-05-03,0.0,1.0,0.0,0.0,2022-08-22,0.0,0.87,0.13,0.2023,2023-05-09,0.0,1.0,0.0,0.0,2023-06-01,0.0,0.7495,0.2505,0.46655,2022-12-28,0.0,0.759,0.241,0.2263,,,,,,2023-05-04,0.09975,0.840125,0.060125,-0.043075,2023-03-16,0.08700000000000001,0.6880000000000001,0.22499999999999998,0.13043333333333335,2023-01-23,0.0,0.593,0.407,0.6705,2023-02-17,0.1765,0.8235,0.0,-0.2997,2023-04-21,0.0,0.462,0.538,0.7906,2022-10-27,0.0,0.724,0.276,0.4939,2023-02-27,0.0,0.814,0.186,0.1531,2023-01-20,0.0,1.0,0.0,0.0,2023-05-18,0.2115,0.7885,0.0,-0.5868,2023-06-01,0.0,1.0,0.0,0.0,2023-06-05,0.0,0.781,0.219,0.4215,2023-06-26,0.0,0.841,0.159,0.21075,2023-04-10,0.0,1.0,0.0,0.0
78,2023-05-26,0.14,0.631,0.23,0.25,2023-03-08,0.0,1.0,0.0,0.0,2023-05-16,0.0,0.671,0.32899999999999996,0.5966,2023-06-07,0.0,0.773,0.227,0.4466,2023-05-08,0.0,1.0,0.0,0.0,,,,,,2023-05-31,0.0,0.904,0.096,0.11315,2023-05-30,0.0,0.9203333333333333,0.07966666666666666,0.09866666666666667,2022-12-18,0.0,0.805,0.195,0.4404,2023-05-09,0.1205,0.8795,0.0,-0.11315,,,,,,2023-05-17,0.0710909090909091,0.9147272727272727,0.014181818181818183,-0.08043636363636364,2021-06-24,0.0,1.0,0.0,0.0,2023-05-05,0.0,0.82,0.18,0.5106,,,,,,,,,,,2023-05-04,0.0,0.629,0.371,0.6486,2022-08-25,0.0,0.714,0.286,0.4588,2023-05-10,0.04809090909090908,0.9155454545454546,0.03636363636363637,-0.02671818181818181,2023-06-02,0.0,1.0,0.0,0.0,2022-12-29,0.0,1.0,0.0,0.0,,,,,,2023-05-05,0.1,0.9,0.0,-0.1806,2023-03-20,0.0,0.588,0.412,0.6369,2023-01-24,0.0,1.0,0.0,0.0,2023-02-21,0.0,1.0,0.0,0.0,2023-04-25,0.0,0.532,0.468,0.5267,2022-11-04,0.0,0.811,0.189,0.4215,2023-03-04,0.0,1.0,0.0,0.0,2023-01-25,0.0,0.7715000000000001,0.2285,0.47409999999999997,2023-05-22,0.0,0.829,0.171,0.4767,2023-06-02,0.0,0.848,0.152,0.4003,2023-06-07,0.036,0.8456666666666667,0.11833333333333333,0.14468333333333333,2023-06-27,0.04066666666666666,0.9593333333333334,0.0,-0.06743333333333333,2023-04-11,0.0,1.0,0.0,0.0
79,2023-05-28,0.0,0.828,0.172,0.3612,2023-03-10,0.048,0.8295,0.123,0.27115,2023-05-19,0.0,1.0,0.0,0.0,2023-06-12,0.064,0.9359999999999999,0.0,-0.148,2023-05-11,0.0,1.0,0.0,0.0,,,,,,2023-06-07,0.162,0.8380000000000001,0.0,-0.17,2023-05-31,0.0,0.9013333333333332,0.09866666666666667,0.21230000000000002,2022-12-24,0.0,1.0,0.0,0.0,2023-05-10,0.167,0.833,0.0,-0.1531,,,,,,2023-05-18,0.0,0.843,0.157,0.3818,2021-06-30,0.0,1.0,0.0,0.0,2023-05-07,0.0,0.798,0.202,0.5106,,,,,,,,,,,2023-05-05,0.05366666666666667,0.8623333333333333,0.084,0.013566666666666652,2022-08-31,0.0,1.0,0.0,0.0,2023-05-11,0.167,0.833,0.0,-0.296,2023-06-04,0.0,1.0,0.0,0.0,2023-01-03,0.0,1.0,0.0,0.0,,,,,,2023-05-06,0.1195,0.749,0.1315,0.0683,2023-03-21,0.0,0.913,0.087,0.1366,2023-01-25,0.0,0.875,0.125,0.21230000000000002,2023-02-22,0.09533333333333333,0.9046666666666666,0.0,-0.11333333333333334,2023-04-26,0.1034,0.7978,0.09880000000000001,0.06887999999999998,2022-11-09,0.0,0.9561999999999999,0.0438,0.0843,2023-03-07,0.0,0.811,0.189,0.4215,2023-02-03,0.0,0.779,0.221,0.5267,2023-05-24,0.0,0.893,0.107,0.0516,2023-06-05,0.0,1.0,0.0,0.0,2023-06-08,0.13140000000000002,0.8168,0.0518,-0.11499999999999999,2023-06-28,0.0,0.8300000000000001,0.17,0.21423333333333336,2023-04-12,0.0,0.888,0.112,0.2263
80,2023-06-01,0.0,1.0,0.0,0.0,2023-03-13,0.087,0.913,0.0,-0.11315,2023-05-21,0.0,1.0,0.0,0.0,2023-06-19,0.0,0.902,0.098,0.2233,2023-05-19,0.182,0.818,0.0,-0.4404,,,,,,2023-06-12,0.218,0.782,0.0,-0.5994,2023-06-01,0.048999999999999995,0.8206666666666665,0.13033333333333333,0.22950000000000004,2023-01-05,0.04766666666666666,0.9523333333333334,0.0,-0.12040000000000001,2023-05-11,0.0,1.0,0.0,0.0,,,,,,2023-05-19,0.0,0.9085,0.0915,0.21075,2021-07-07,0.0,0.803,0.197,0.4019,2023-05-10,0.0,0.805,0.195,0.4404,,,,,,,,,,,2023-05-07,0.0,0.903,0.097,0.128,2022-09-02,0.195,0.805,0.0,-0.4404,2023-05-12,0.0,0.8073333333333333,0.19266666666666668,0.3447,2023-06-05,0.256,0.744,0.0,-0.3243,2023-01-05,0.0,1.0,0.0,0.0,,,,,,2023-05-07,0.257,0.476,0.267,0.0258,2023-03-22,0.0,0.87,0.13,0.2732,2023-01-28,0.166,0.675,0.16,-0.0258,2023-02-24,0.0,0.9015,0.0985,0.20095,2023-04-27,0.0,1.0,0.0,0.0,2022-11-15,0.238,0.762,0.0,-0.4487,2023-03-09,0.0,1.0,0.0,0.0,2023-02-08,0.0,1.0,0.0,0.0,2023-05-26,0.0,1.0,0.0,0.0,2023-06-13,0.0,1.0,0.0,0.0,2023-06-09,0.0,1.0,0.0,0.0,2023-06-29,0.053714285714285714,0.8541428571428572,0.09214285714285715,0.11051428571428572,2023-04-13,0.2185,0.7815,0.0,-0.36755
81,2023-06-02,0.0,1.0,0.0,0.0,2023-03-19,0.221,0.779,0.0,-0.6597,2023-05-23,0.0,1.0,0.0,0.0,2023-06-21,0.0,0.806,0.194,0.34,2023-05-23,0.0,1.0,0.0,0.0,,,,,,2023-06-13,0.072,0.9279999999999999,0.0,-0.09866666666666667,2023-06-02,0.0,0.9255,0.0745,0.05135,2023-01-08,0.0,0.87,0.13,0.2023,2023-05-12,0.0,1.0,0.0,0.0,,,,,,2023-05-23,0.0,0.625,0.375,0.6369,2021-07-22,0.0,1.0,0.0,0.0,2023-05-12,0.0,0.71,0.29,0.5994,,,,,,,,,,,2023-05-08,0.0,0.9199999999999999,0.08,0.135575,2022-09-08,0.0,1.0,0.0,0.0,2023-05-13,0.0,0.9425,0.0575,0.148,2023-06-06,0.398,0.602,0.0,-0.765,2023-01-06,0.0,0.602,0.398,0.6486,,,,,,2023-05-08,0.1234,0.736,0.1406,0.14156,2023-03-23,0.086,0.778,0.1365,0.1108,2023-01-31,0.259,0.741,0.0,-0.5423,2023-03-04,0.0,1.0,0.0,0.0,2023-04-28,0.1055,0.8945000000000001,0.0,-0.17,2022-11-17,0.0,0.723,0.277,0.5859,2023-03-13,0.094,0.812,0.094,0.0,2023-02-09,0.0,1.0,0.0,0.0,2023-06-01,0.109,0.777,0.114,0.0258,2023-06-14,0.059,0.859,0.082,-0.0134,2023-06-10,0.27249999999999996,0.7275,0.0,-0.3862,2023-06-30,0.149,0.851,0.0,-0.2506,2023-04-14,0.0,1.0,0.0,0.0
82,2023-06-06,0.0,0.8915,0.1085,0.1806,2023-03-21,0.0,1.0,0.0,0.0,2023-05-24,0.0,0.625,0.375,0.6369,2023-06-22,0.221,0.57,0.209,-0.0431,2023-05-26,0.133,0.867,0.0,-0.2202,,,,,,2023-06-14,0.06,0.8226666666666667,0.11733333333333333,0.09663333333333333,2023-06-05,0.0,0.932,0.06799999999999999,0.10606666666666666,2023-01-09,0.0,1.0,0.0,0.0,2023-05-15,0.0,0.9615,0.0385,0.0625,,,,,,2023-05-25,0.0,0.9235,0.0765,0.10115,2021-09-03,0.0,0.806,0.194,0.34,2023-05-19,0.0,0.893,0.107,0.2023,,,,,,,,,,,2023-05-09,0.0,1.0,0.0,0.0,2022-09-09,0.0,1.0,0.0,0.0,2023-05-15,0.0,1.0,0.0,0.0,2023-06-07,0.0,1.0,0.0,0.0,2023-01-10,0.0,0.9085,0.0915,0.1517,,,,,,2023-05-09,0.029,0.91,0.061,0.08125,2023-03-27,0.126,0.745,0.129,0.0011999999999999789,2023-02-01,0.0,1.0,0.0,0.0,2023-03-19,0.0,0.82,0.18,0.296,2023-05-01,0.0,1.0,0.0,0.0,2022-12-06,0.0,0.781,0.219,0.4215,2023-03-15,0.0,1.0,0.0,0.0,2023-02-13,0.0,0.781,0.219,0.4215,2023-06-05,0.1875,0.8125,0.0,-0.3592,2023-06-15,0.0,0.8576666666666667,0.14233333333333334,0.21109999999999998,2023-06-12,0.0,0.845,0.155,0.10115,2023-07-01,0.0,1.0,0.0,0.0,2023-04-17,0.0,0.5915,0.4085,0.68885
83,2023-06-11,0.0,0.833,0.167,0.34,2023-03-22,0.0,1.0,0.0,0.0,2023-06-01,0.0,0.9199999999999999,0.08,0.1366,2023-06-23,0.194,0.59,0.216,0.0772,2023-06-05,0.0,0.842,0.158,0.128,,,,,,2023-06-23,0.13,0.87,0.0,-0.2732,2023-06-06,0.0,0.9456,0.054400000000000004,0.04108,2023-01-10,0.0,0.682,0.318,0.4215,2023-05-16,0.0,1.0,0.0,0.0,,,,,,2023-05-26,0.0,0.6839999999999999,0.316,0.6113999999999999,2021-09-30,0.0,1.0,0.0,0.0,2023-05-24,0.0,0.839,0.161,0.3182,,,,,,,,,,,2023-05-11,0.0,0.82075,0.17925,0.3138,2022-09-11,0.0,0.828,0.172,0.4019,2023-05-16,0.0,0.902,0.098,0.148,2023-06-11,0.0,0.774,0.22599999999999998,0.4672666666666667,2023-01-13,0.0665,0.7725,0.1605,0.23835,,,,,,2023-05-11,0.07517391304347826,0.8662173913043479,0.058608695652173914,-0.013756521739130435,2023-03-28,0.22,0.78,0.0,-0.3089,2023-02-03,0.13,0.87,0.0,-0.128,2023-03-21,0.0,0.8220000000000001,0.178,0.331,2023-05-02,0.076,0.7555000000000001,0.1685,0.18284999999999998,2022-12-07,0.0,1.0,0.0,0.0,2023-03-16,0.0,1.0,0.0,0.0,2023-02-14,0.0,0.914,0.086,0.1779,2023-06-07,0.0,0.659,0.341,0.6908,2023-06-16,0.014199999999999999,0.8905999999999998,0.09519999999999999,0.053259999999999995,2023-06-14,0.0,0.8107500000000001,0.18925,0.326925,2023-07-04,0.0,0.702,0.298,0.34,2023-04-18,0.0388,0.9394,0.0218,-0.03196
84,2023-06-12,0.0,0.819,0.181,0.4767,2023-03-24,0.0,0.891,0.109,0.0258,2023-06-04,0.153,0.736,0.11,-0.1779,2023-06-26,0.0515,0.9485,0.0,-0.064,2023-06-06,0.0,0.8285,0.1715,0.28595,,,,,,,,,,,2023-06-07,0.0446,0.9256,0.0298,-0.04309999999999999,2023-01-12,0.0,1.0,0.0,0.0,2023-05-17,0.0,0.8305,0.1695,0.31245,,,,,,2023-05-30,0.0,0.755,0.245,0.3818,2021-10-22,0.085,0.915,0.0,-0.1027,2023-05-25,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-05-15,0.068,0.8485,0.0835,0.02200000000000002,2022-09-15,0.0,1.0,0.0,0.0,2023-05-17,0.0895,0.6495,0.261,0.2787,2023-06-13,0.0,1.0,0.0,0.0,2023-01-14,0.0,0.654,0.346,0.6486,,,,,,2023-05-12,0.037571428571428575,0.8377142857142857,0.12471428571428571,0.10991428571428571,2023-03-29,0.0,0.9139999999999999,0.086,0.1806,2023-02-06,0.0,1.0,0.0,0.0,2023-03-27,0.084,0.8725,0.04375,-0.07955,2023-05-03,0.0446,0.8394,0.11599999999999999,0.14542,2022-12-08,0.0,0.777,0.223,0.3182,2023-03-20,0.179,0.589,0.23199999999999998,-0.02084999999999998,2023-02-15,0.0,1.0,0.0,0.0,2023-06-08,0.169,0.642,0.188,0.0772,2023-06-18,0.425,0.575,0.0,-0.5719,2023-06-15,0.0,0.8476666666666667,0.15233333333333335,0.16463333333333333,2023-07-05,0.0,0.9296666666666668,0.07033333333333333,0.11333333333333334,2023-04-21,0.0,0.753,0.247,0.4158
85,2023-06-14,0.0,0.708,0.292,0.5106,2023-03-27,0.0,0.734,0.266,0.4404,2023-06-06,0.0,0.588,0.412,0.6369,,,,,,2023-06-12,0.149,0.851,0.0,-0.1027,,,,,,,,,,,2023-06-08,0.11314285714285714,0.7787142857142857,0.10814285714285714,-0.0005142857142857211,2023-01-18,0.0,1.0,0.0,0.0,2023-05-18,0.22466666666666665,0.7753333333333333,0.0,-0.4208,,,,,,2023-06-01,0.237,0.763,0.0,-0.4215,2021-11-18,0.0,0.953,0.04699999999999999,0.06743333333333333,2023-06-01,0.011733333333333333,0.9216,0.06666666666666667,0.09354666666666667,,,,,,,,,,,2023-05-16,0.0,1.0,0.0,0.0,2022-09-27,0.0,0.839,0.161,0.2755,2023-05-18,0.03214285714285715,0.8915714285714286,0.07628571428571429,0.07774285714285714,2023-06-20,0.291,0.709,0.0,-0.4767,2023-01-16,0.18,0.82,0.0,-0.296,,,,,,2023-05-14,0.173,0.63,0.197,0.0772,2023-03-30,0.1416666666666667,0.8583333333333334,0.0,-0.22666666666666668,2023-02-09,0.0,0.674,0.326,0.5256,2023-03-29,0.0,0.8626666666666667,0.13733333333333334,0.21230000000000002,2023-05-04,0.0,1.0,0.0,0.0,2022-12-21,0.0,0.806,0.194,0.34,2023-03-21,0.0,0.714,0.286,0.4939,2023-02-22,0.0,0.746,0.254,0.5267,2023-06-12,0.0,0.811,0.189,0.4215,2023-06-19,0.0,0.781,0.219,0.1027,2023-06-16,0.0,0.8378,0.1622,0.29769999999999996,2023-07-06,0.0,0.9133333333333334,0.08666666666666667,0.1897333333333333,2023-04-22,0.0,1.0,0.0,0.0
86,2023-06-20,0.255,0.745,0.0,-0.4767,2023-03-29,0.0,1.0,0.0,0.0,2023-06-08,0.16,0.8400000000000001,0.0,-0.2553,,,,,,2023-06-14,0.0,0.7805,0.2195,0.5386500000000001,,,,,,,,,,,2023-06-09,0.0,0.7370000000000001,0.26299999999999996,0.5226666666666667,2023-01-21,0.0,1.0,0.0,0.0,2023-05-22,0.09366666666666668,0.9063333333333333,0.0,-0.21619999999999998,,,,,,2023-06-02,0.0,0.8025,0.1975,0.36845000000000006,2021-12-06,0.0,1.0,0.0,0.0,2023-06-02,0.02576470588235294,0.8431764705882353,0.13105882352941178,0.17459411764705884,,,,,,,,,,,2023-05-17,0.0,1.0,0.0,0.0,2022-10-06,0.088,0.726,0.1865,0.13975,2023-05-23,0.0,1.0,0.0,0.0,2023-06-22,0.05566666666666667,0.858,0.08633333333333333,0.16126666666666667,2023-01-18,0.0895,0.534,0.377,0.6589,,,,,,2023-05-16,0.0365,0.9635,0.0,-0.085,2023-04-01,0.0,1.0,0.0,0.0,2023-02-11,0.0,1.0,0.0,0.0,2023-04-01,0.0,0.786,0.214,0.4588,2023-05-05,0.0,0.8263333333333334,0.17366666666666666,0.2627333333333333,2023-01-04,0.0,0.797,0.203,0.4215,2023-03-27,0.0,0.9516666666666667,0.04833333333333333,0.0593,2023-02-23,0.138,0.862,0.0,-0.1531,2023-06-14,0.0,1.0,0.0,0.0,2023-06-20,0.036833333333333336,0.707,0.25616666666666665,0.35938333333333333,2023-06-18,0.0,1.0,0.0,0.0,2023-07-07,0.0,0.8396666666666667,0.16033333333333333,0.13396666666666665,2023-04-24,0.196,0.804,0.0,-0.296
87,2023-06-23,0.0,0.781,0.219,0.4215,2023-03-30,0.0,0.9285,0.0715,0.064,2023-06-10,0.0,1.0,0.0,0.0,,,,,,2023-06-15,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-06-12,0.0,1.0,0.0,0.0,2023-01-26,0.0,0.645,0.355,0.5267,2023-05-23,0.0,1.0,0.0,0.0,,,,,,2023-06-08,0.0,1.0,0.0,0.0,2021-12-10,0.0,0.725,0.275,0.5859,2023-06-04,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-05-18,0.0,0.81675,0.18325,0.34557499999999997,2022-10-18,0.0,1.0,0.0,0.0,2023-05-31,0.10800000000000001,0.6502,0.24180000000000001,0.35666000000000003,2023-06-23,0.0,1.0,0.0,0.0,2023-01-19,0.0,1.0,0.0,0.0,,,,,,2023-05-17,0.0,1.0,0.0,0.0,2023-04-05,0.0,0.67,0.33,0.6633,2023-02-12,0.0,0.816,0.184,0.2023,2023-04-03,0.0,1.0,0.0,0.0,2023-05-06,0.0,0.9025000000000001,0.0975,0.2202,2023-01-10,0.0,0.828,0.172,0.4404,2023-03-29,0.0,1.0,0.0,0.0,2023-02-27,0.0,1.0,0.0,0.0,2023-06-19,0.0,1.0,0.0,0.0,2023-06-21,0.138,0.7293333333333334,0.13266666666666668,0.0008000000000000044,2023-06-19,0.135,0.865,0.0,-0.1027,2023-07-08,0.0,0.915,0.085,0.11333333333333334,2023-04-26,0.1915,0.64,0.16799999999999998,-0.08524999999999999
