,date,PLNT_closingprice,ANPDY_closingprice,PEP_closingprice,DKS_closingprice,MODG_closingprice,COLM_closingprice,BGFV_closingprice,HKD_closingprice,CHDN_closingprice,MSGE_closingprice,WWE_closingprice,JPY_closingprice,RCI_closingprice,HGLD_closingprice,SGD_closingprice,CMCSA_closingprice,VFC_closingprice,EURUSD_closingprice,LSXMK_closingprice,BGI_closingprice,UAA_closingprice,DECK_closingprice,NZDUSD_closingprice,AUDUSD_closingprice,MTN_closingprice,PTON_closingprice,WWW_closingprice,FL_closingprice,CNY_closingprice,ASCCF_closingprice,DIS_closingprice,LULU_closingprice,SKX_closingprice,T_closingprice,PUM.DE_closingprice,EA_closingprice,ANGL.TA_closingprice,ONON_closingprice,GBPUSD_closingprice,ADDYY_closingprice,NKE_closingprice,INR_closingprice,SHMDF_closingprice,cotton_closingprice,natural_closingprice,gold_closingprice,heating_closingprice,crude_closingprice,WWW_neg,WWW_neu,WWW_pos,WWW_compound,VFC_neg,VFC_neu,VFC_pos,VFC_compound,PLNT_neg,PLNT_neu,PLNT_pos,PLNT_compound,WWE_neg,WWE_neu,WWE_pos,WWE_compound,ANGL.TA_neg,ANGL.TA_neu,ANGL.TA_pos,ANGL.TA_compound,BGI_neg,BGI_neu,BGI_pos,BGI_compound,ADDYY_neg,ADDYY_neu,ADDYY_pos,ADDYY_compound,DECK_neg,DECK_neu,DECK_pos,DECK_compound,MSGE_neg,MSGE_neu,MSGE_pos,MSGE_compound,EA_neg,EA_neu,EA_pos,EA_compound,FL_neg,FL_neu,FL_pos,FL_compound,NKE_neg,NKE_neu,NKE_pos,NKE_compound,ASCCF_neg,ASCCF_neu,ASCCF_pos,ASCCF_compound,UAA_neg,UAA_neu,UAA_pos,UAA_compound,ONON_neg,ONON_neu,ONON_pos,ONON_compound,PTON_neg,PTON_neu,PTON_pos,PTON_compound,T_neg,T_neu,T_pos,T_compound,PUM.DE_neg,PUM.DE_neu,PUM.DE_pos,PUM.DE_compound,RCI_neg,RCI_neu,RCI_pos,RCI_compound,CHDN_neg,CHDN_neu,CHDN_pos,CHDN_compound,COLM_neg,COLM_neu,COLM_pos,COLM_compound,MODG_neg,MODG_neu,MODG_pos,MODG_compound,DKS_neg,DKS_neu,DKS_pos,DKS_compound,LSXMK_neg,LSXMK_neu,LSXMK_pos,LSXMK_compound,SHMDF_neg,SHMDF_neu,SHMDF_pos,SHMDF_compound,ANPDY_neg,ANPDY_neu,ANPDY_pos,ANPDY_compound,DIS_neg,DIS_neu,DIS_pos,DIS_compound,PEP_neg,PEP_neu,PEP_pos,PEP_compound,CMCSA_neg,CMCSA_neu,CMCSA_pos,CMCSA_compound,MTN_neg,MTN_neu,MTN_pos,MTN_compound,LULU_neg,LULU_neu,LULU_pos,LULU_compound,SKX_neg,SKX_neu,SKX_pos,SKX_compound,BGFV_neg,BGFV_neu,BGFV_pos,BGFV_compound,HGLD_neg,HGLD_neu,HGLD_pos,HGLD_compound
1162,2018-11-15,51.59,112.12,115.6,36.98,20.76,89.61,3.81,7.8281,42.42,,65.68,113.101,52.84,,1.3744,37.82,76.83,1.1275,39.4,1.18,21.33,124.94,0.6789,0.7234,254.25,,31.49,49.36,6.929,12.65,115.7,134.7,26.59,22.58,44.4,84.86,"3,567.00",,1.2745,115.32,72.89,71.83,136.0,76.25,4.038,"1,215.00",2.0741,56.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,2018-11-14,51.67,107.23,116.27,37.23,21.07,90.73,3.89,7.8284,43.06,,67.18,113.655,52.77,,1.3772,37.77,78.66,1.1265,39.8,1.34,22.52,128.66,0.6766,0.7189,256.65,,32.68,50.81,6.9405,12.65,116.44,138.38,27.99,22.74,44.9,84.98,"3,524.00",,1.2893,115.7,74.89,71.97,136.0,76.39,4.837,"1,210.10",2.0959,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,2018-11-13,51.18,109.77,116.21,37.24,20.97,90.9,3.82,7.8278,43.15,,66.63,113.592,51.38,,1.3795,37.51,78.25,1.1223,39.33,1.24,22.64,130.12,0.6711,0.7166,253.02,,33.12,50.09,6.9437,12.65,116.18,134.65,28.19,22.87,44.0,86.99,"3,337.00",,1.2853,115.19,74.84,72.3,136.0,75.86,4.101,"1,201.40",2.0625,55.69,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,2018-11-12,49.74,104.79,116.71,36.95,21.13,91.54,3.76,7.829,43.15,,66.58,113.66,51.02,,1.3777,37.57,78.52,1.1242,39.22,1.25,22.38,132.37,0.6707,0.7189,256.73,,33.27,50.36,6.9468,12.65,116.6,134.66,28.6,23.15,43.65,86.01,"3,154.00",,1.2828,113.36,74.99,72.47,136.0,76.38,3.788,"1,203.50",2.1556,59.93,,,,,,,,,,,,,0.13,0.698,0.172,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,2018-11-09,54.36,108.27,116.08,36.85,21.57,92.55,3.7,7.8262,43.88,,67.86,113.656,50.91,,1.3743,37.95,78.97,1.1325,39.69,1.2,22.62,133.77,0.6733,0.7224,263.46,,32.63,50.14,6.933,12.65,117.18,136.38,28.75,22.99,44.3,88.22,,,1.2974,115.05,75.53,72.37,136.0,78.09,3.719,"1,208.60",2.1728,60.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,2018-11-08,55.35,110.89,115.25,36.74,21.76,92.1,3.54,7.8243,45.34,,69.76,113.551,50.58,,1.3692,37.91,79.8,1.1405,39.98,1.34,22.52,134.0,0.6772,0.7266,261.4,,31.91,50.14,6.91,12.65,115.21,140.11,29.09,23.32,44.75,92.33,"3,390.00",,1.3089,113.96,77.24,72.1,136.0,79.01,3.543,"1,225.10",2.1683,60.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,2018-11-07,51.69,112.98,114.44,35.88,22.22,91.47,3.48,7.8287,44.92,,73.15,112.95,50.71,,1.368,37.64,79.76,1.1401,40.54,1.3,22.56,130.13,0.6718,0.7214,258.92,,32.04,48.91,6.9047,12.65,115.16,139.68,29.01,23.18,45.3,92.26,"3,497.00",,1.3076,113.95,76.57,72.2,136.0,78.96,3.555,"1,228.70",2.2371,61.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,2018-11-06,46.89,110.5,113.86,37.19,21.53,91.52,3.47,7.8279,44.57,,71.16,113.108,50.33,,1.3725,37.53,79.56,1.1393,39.86,1.29,22.84,130.42,0.6647,0.7207,253.75,,35.66,49.87,6.9042,12.65,115.45,139.92,29.62,23.04,45.7,91.57,"3,230.00",,1.3024,116.77,76.36,72.78,136.0,77.43,3.555,"1,226.30",2.1883,62.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2018-11-05,46.96,111.61,111.28,36.39,21.52,91.94,3.71,7.824,44.33,,70.0,113.075,50.81,,1.3724,37.85,79.56,1.1355,39.63,1.22,23.8,130.98,0.6635,0.7184,252.28,,36.2,48.54,6.8897,12.65,115.12,139.15,29.36,23.09,45.5,91.16,"3,241.00",,1.2967,117.26,76.05,72.433,136.0,78.87,3.567,"1,232.30",2.1963,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,2018-11-02,47.97,109.89,109.63,35.88,21.46,90.84,3.87,7.8119,44.3,,69.36,112.661,50.67,,1.3698,37.01,79.09,1.1376,39.61,1.17,22.98,130.56,0.6649,0.7194,252.02,,35.81,47.98,6.8676,16.5,114.37,140.04,28.78,22.92,45.3,91.84,,,1.2962,117.39,75.71,72.433,136.0,78.79,3.284,"1,233.30",2.1728,63.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,2018-11-01,48.17,105.25,110.98,34.67,21.41,90.07,3.4,7.8358,41.67,,69.64,112.642,50.83,,1.376,37.66,77.49,1.1314,39.99,1.17,21.68,125.18,0.6523,0.7081,246.03,,35.0,46.87,6.9224,16.5,114.9,138.97,27.94,22.95,43.65,91.0,"3,116.00",,1.2765,116.12,74.84,73.05,136.0,79.03,3.237,"1,238.60",2.2008,63.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,2018-10-31,47.94,102.25,111.19,34.73,21.34,90.18,3.21,7.8389,41.11,,69.64,112.828,51.1,,1.3841,37.32,78.0,1.1312,39.21,1.2,22.08,126.2,0.6529,0.7075,245.42,,34.6,47.09,6.9568,16.5,114.68,140.66,27.77,22.75,44.8,89.94,"3,260.00",,1.2702,117.57,74.92,73.57,136.0,76.86,3.261,"1,215.00",2.2618,65.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.82,0.18,0.296,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.777,0.223,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,2018-10-30,45.36,97.73,112.6,34.76,20.92,89.82,4.2,7.8425,39.35,,65.6,112.307,50.85,,1.3821,36.12,76.19,1.1347,37.59,1.15,21.58,121.92,0.6523,0.706,234.42,,33.73,46.44,6.9519,16.5,112.41,135.12,26.98,22.52,43.5,91.0,"3,350.00",,1.2731,114.34,72.81,73.393,136.0,76.9,3.187,"1,225.30",2.2598,66.18,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.848,0.152,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,2018-10-29,44.97,97.0,111.14,33.43,20.87,86.94,4.26,7.8397,39.3,,64.79,111.79,50.53,,1.3795,35.42,75.66,1.1364,37.47,1.17,17.75,117.24,0.6516,0.7074,234.24,,33.33,45.74,6.9416,16.5,111.96,133.95,26.38,22.12,43.35,89.12,"3,350.00",,1.2801,115.49,71.39,73.125,134.39,77.17,3.185,"1,227.60",2.2843,67.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,2018-10-26,45.47,98.72,109.69,32.3,21.1,83.95,4.48,7.8391,41.04,,69.1,111.385,49.95,,1.3799,34.92,73.11,1.1336,37.93,1.21,17.34,110.2,0.6466,0.7022,234.45,,32.96,44.47,6.9335,16.5,112.1,133.14,25.76,21.79,43.25,95.59,,,1.2779,114.13,70.69,73.2,134.39,78.53,3.185,"1,235.80",2.303,67.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,2018-10-25,45.35,101.0,111.42,32.32,21.14,86.85,4.63,7.8369,41.83,,72.78,111.825,51.53,,1.3785,35.05,72.89,1.1366,38.43,1.25,18.21,106.2,0.6508,0.7058,234.42,,33.4,45.5,6.9329,16.5,112.12,134.0,26.15,22.48,42.3,97.62,"3,158.00",,1.2812,115.57,72.23,72.59,134.39,77.68,3.202,"1,232.40",2.2781,67.33,,,,,,,,,,,,,,,,,,,,,0.0,0.84,0.16,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,2018-10-24,45.41,102.33,109.95,33.11,21.11,86.06,4.84,7.838,41.79,,76.75,112.331,51.1,,1.3767,34.05,72.58,1.1384,38.09,1.2,18.23,106.43,0.6523,0.7069,232.74,,33.98,46.36,6.9277,16.5,111.25,134.16,26.41,22.85,40.15,96.1,"3,311.00",,1.2891,113.44,71.95,73.03,134.39,77.07,3.166,"1,231.10",2.2521,66.82,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355,0.645,0.0,-0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,2018-10-23,45.66,102.78,108.32,32.74,21.4,85.66,5.27,7.8377,42.87,,80.06,111.962,50.67,,1.3771,35.05,71.02,1.144,38.54,1.19,17.85,106.26,0.6536,0.7056,238.07,,33.33,46.01,6.9261,16.5,115.41,133.13,26.89,24.21,39.15,97.8,"3,310.00",,1.294,112.76,72.07,73.42,134.39,78.99,3.212,"1,236.80",2.2484,66.43,0.0,0.633,0.367,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2018-10-22,47.37,104.25,109.24,33.35,22.91,85.69,5.26,7.8381,44.77,,81.17,112.352,50.62,,1.3757,35.59,72.19,1.1462,40.68,1.22,18.22,106.14,0.655,0.7084,243.96,,33.8,47.04,6.9242,16.5,117.72,136.02,28.11,24.61,41.7,101.24,"3,330.00",,1.2961,114.26,74.3,73.19,137.0,80.02,3.138,"1,224.60",2.3181,69.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,2018-10-19,47.79,96.78,108.49,33.74,22.89,85.75,5.27,7.8381,45.33,,81.93,112.199,50.44,,1.3763,35.78,73.19,1.1434,41.14,1.21,18.09,105.84,0.6536,0.7091,246.14,,33.73,47.11,6.9174,16.5,117.22,136.53,29.21,24.4,42.2,101.98,,,1.3013,116.26,74.14,73.27,143.81,77.92,3.25,"1,228.70",2.302,69.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2018-10-18,47.77,96.78,107.55,33.59,23.37,87.37,5.29,7.8378,46.52,,81.84,112.09,51.17,,1.3768,35.82,81.41,1.1483,41.63,1.25,18.47,109.02,0.6536,0.7111,248.24,,35.33,47.49,6.9249,16.5,115.58,140.92,25.82,24.35,41.5,104.77,"3,205.00",,1.3058,113.26,75.0,73.44,143.81,78.05,3.198,"1,230.10",2.2949,68.65,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,2018-10-17,49.03,96.08,107.19,33.29,23.68,87.87,5.26,7.8359,46.44,,82.04,112.018,51.11,,1.3727,35.79,83.3,1.1522,42.21,1.22,18.89,107.93,0.6559,0.7112,253.63,,35.3,48.44,6.902,16.5,115.43,142.75,26.3,24.38,41.85,106.94,"3,212.00",,1.3102,115.92,75.94,73.24,143.81,77.92,3.32,"1,227.40",2.3111,69.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,2018-10-16,47.13,96.54,105.84,33.66,23.28,85.98,5.25,7.8348,47.22,,83.35,111.813,50.68,,1.3726,35.2,82.59,1.1567,41.15,1.21,18.64,105.25,0.6561,0.7113,247.74,,34.75,49.75,6.9013,16.5,113.84,142.97,25.92,24.28,41.0,106.53,"3,266.00",,1.3143,114.98,75.32,73.22,143.81,78.33,3.239,"1,231.00",2.3402,71.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,2018-10-15,45.71,96.73,105.17,33.12,22.99,87.14,5.15,7.834,45.84,,83.36,111.623,49.48,,1.3748,34.51,81.92,1.1544,40.33,1.21,18.47,104.47,0.6498,0.7099,245.17,,34.62,49.73,6.9088,16.5,111.89,142.86,25.5,24.33,40.2,104.02,"3,142.00",,1.3103,112.38,74.97,73.603,143.81,78.72,3.242,"1,230.30",2.3257,71.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,2018-10-12,45.8,99.11,104.53,33.19,23.06,85.99,5.11,7.8338,45.46,,83.77,112.007,49.27,,1.3731,33.89,81.52,1.1537,40.02,1.21,18.23,102.97,0.6508,0.7112,239.56,,34.41,48.75,6.8886,16.5,111.23,141.07,25.45,24.06,40.9,104.41,,,1.3152,110.47,74.91,73.51,143.81,78.37,3.161,"1,222.00",2.3213,71.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,2018-10-11,45.05,95.25,104.9,33.24,22.66,84.99,5.08,7.835,45.87,,81.9,111.987,49.44,,1.3773,33.51,79.74,1.1532,39.89,1.22,17.89,101.69,0.6459,0.7061,237.31,,34.01,47.66,6.8858,16.5,110.32,137.68,24.7,23.91,39.9,102.3,"2,921.00",,1.3185,110.45,73.9,73.74,143.81,76.81,3.222,"1,227.60",2.3322,70.97,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.769,0.231,0.34,,,,,,,,
1188,2018-10-10,46.05,97.2,107.2,33.35,22.76,85.75,5.2,7.8333,46.24,,77.78,112.605,50.0,,1.379,34.23,81.1,1.1481,40.1,1.22,18.19,102.32,0.6455,0.7088,238.67,,34.24,47.81,6.9073,16.5,112.73,140.4,25.0,24.8,41.1,104.97,"3,056.00",,1.3138,111.41,74.77,74.04,150.75,76.8,3.284,"1,193.40",2.3949,73.17,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,2018-10-09,48.22,96.82,107.52,33.42,23.07,88.42,5.19,7.8273,46.03,,86.37,112.94,51.09,,1.3825,34.99,86.62,1.1433,41.36,1.23,19.34,108.08,0.6429,0.7055,242.19,,36.08,48.76,6.9041,16.5,116.04,149.0,25.99,25.3,42.35,109.29,"3,090.00",,1.3035,115.82,80.16,73.74,150.75,77.4,3.266,"1,191.50",2.4238,74.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,2018-10-08,47.39,108.04,106.31,32.86,22.74,88.24,5.11,7.8236,45.23,,88.12,113.002,51.37,,1.3815,34.45,85.3,1.1461,41.91,1.24,18.89,107.74,0.6426,0.7043,243.12,,35.82,47.44,6.8589,16.5,114.12,148.34,26.0,25.51,41.45,109.8,"3,088.00",,1.303,117.88,79.08,73.7615,152.5,77.94,3.267,"1,188.60",2.3942,74.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,2018-10-05,48.15,109.05,105.98,32.65,23.01,88.6,4.96,7.8315,45.09,,87.99,113.564,51.05,,1.3797,34.41,85.29,1.1488,41.81,1.25,19.08,107.01,0.6437,0.7048,247.58,,35.36,47.33,6.8679,16.5,114.73,151.46,25.85,25.57,42.1,111.99,,,1.3006,118.95,79.43,73.458,152.5,76.49,3.143,"1,205.60",2.3923,74.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,2018-10-04,49.62,109.92,105.8,33.26,23.45,89.11,5.0,7.8317,46.56,,90.07,113.662,51.0,,1.3782,34.84,85.83,1.1465,42.3,1.25,19.75,106.49,0.6485,0.7067,251.78,,35.87,47.11,6.8589,16.5,115.12,156.33,26.01,25.32,41.95,112.76,"3,096.00",,1.2925,119.95,80.02,73.338,152.25,76.39,3.165,"1,201.60",2.3997,74.33,,,,,,,,,,,,,,,,,,,,,0.1015,0.8985000000000001,0.0,-0.21075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,2018-10-03,49.56,111.04,107.17,33.89,23.5,90.54,5.03,7.8333,46.45,,90.85,113.518,50.84,,1.372,35.01,87.86,1.1516,42.28,1.25,19.88,107.57,0.6537,0.7136,256.2,,35.94,47.32,6.8589,16.5,116.74,159.35,26.13,25.51,,116.21,"3,039.00",,1.2965,122.98,81.75,72.91,152.25,76.85,3.23,"1,202.90",2.4372,76.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,2018-10-02,50.96,115.3,107.7,34.13,23.43,90.26,5.05,7.8272,46.68,,88.71,113.528,50.81,,1.3714,35.0,87.46,1.1507,42.14,1.25,20.1,109.53,0.6576,0.7163,259.05,,36.32,47.38,6.8589,16.5,115.3,160.0,26.5,25.29,43.15,116.18,"3,124.00",,1.2944,122.78,82.5,72.915,154.6,76.58,3.166,"1,207.00",2.4076,75.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,2018-10-01,52.72,119.9,110.67,34.97,24.01,92.95,5.09,7.8251,46.13,,93.23,113.738,51.28,,1.3662,34.99,87.87,1.1565,41.98,1.27,21.08,116.25,0.6601,0.7208,265.0,,38.09,49.99,6.8589,16.5,115.68,161.19,27.29,25.22,42.4,116.29,"3,065.00",,1.3014,123.44,84.37,72.5005,160.25,76.7,3.094,"1,191.70",2.4079,75.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,2018-09-28,53.51,119.33,110.91,35.24,24.19,92.56,5.0,7.8157,46.02,,95.6,113.33,50.94,,1.3656,35.15,87.57,1.1571,42.42,1.21,20.91,116.01,0.66,0.7205,272.49,,38.97,50.43,6.8625,16.5,115.35,161.25,27.73,25.16,42.2,119.01,,,1.3003,121.63,84.25,72.425,160.25,76.76,3.008,"1,196.20",2.3518,73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,2018-09-27,53.53,117.02,110.91,35.6,24.0,91.78,5.15,7.8043,45.78,,95.0,112.57,51.15,,1.3638,35.18,87.19,1.1665,42.37,1.25,20.86,115.56,0.6622,0.721,284.7,,39.03,50.07,6.8684,16.5,115.1,158.66,27.04,25.13,41.95,117.73,"2,971.00",,1.3097,122.8,83.73,72.34,164.27,78.12,3.056,"1,187.40",2.3231,72.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
